Monday,1,74,47,30,4,11,0,Busy
Thursday,4,97,10,19,10,6,0,Busy
Saturday,6,92,6,37,11,5,1,Busy
Friday,5,81,19,9,7,29,0,Busy
Monday,1,92,34,26,4,18,0,Busy
Wednesday,3,95,42,22,9,28,0,Busy
Wednesday,3,79,10,9,7,27,0,Busy
Tuesday,2,119,46,19,5,31,0,Busy
Friday,5,54,1,41,3,25,0,Busy
Sunday,7,63,6,22,10,30,1,Busy
Thursday,4,97,23,38,9,29,0,Busy
Sunday,7,17,20,26,11,6,1,Busy
Monday,1,86,20,30,8,1,0,Busy
Wednesday,3,78,36,19,7,27,0,Busy
Wednesday,3,64,0,9,12,14,0,Busy
Wednesday,3,101,11,24,8,3,0,Busy
Sunday,7,16,46,22,10,9,1,Busy
Friday,5,72,35,11,7,8,0,Busy
Monday,1,53,41,13,1,16,0,Busy
Friday,5,33,40,27,2,4,0,Busy
Saturday,6,23,3,38,3,5,1,Busy
Wednesday,3,52,32,31,6,29,0,Busy
Monday,1,119,6,15,6,27,0,Busy
Sunday,7,64,29,13,12,18,1,Busy
Friday,5,80,18,11,12,9,0,Busy
Sunday,7,109,9,15,2,20,1,Busy
Thursday,4,130,22,9,6,23,0,Busy
Saturday,6,111,39,27,11,12,1,Busy
Sunday,7,105,44,6,11,20,1,Busy
Thursday,4,115,19,40,5,26,0,Busy
Wednesday,3,101,17,33,7,13,0,Busy
Monday,1,114,10,38,9,12,0,Busy
Thursday,4,60,17,15,7,28,0,Busy
Wednesday,3,108,37,22,2,9,0,Busy
Tuesday,2,79,6,12,3,1,0,Busy
Sunday,7,126,16,34,10,16,1,Busy
Sunday,7,50,9,15,1,15,1,Busy
Thursday,4,128,30,28,12,22,0,Busy
Tuesday,2,106,9,41,9,6,0,Busy
Wednesday,3,46,44,17,3,30,0,Busy
Tuesday,2,122,26,28,4,19,0,Busy
Sunday,7,52,20,18,5,15,1,Busy
Thursday,4,60,10,19,4,21,0,Busy
Thursday,4,83,40,14,4,28,0,Busy
Thursday,4,90,32,40,8,11,0,Busy
Thursday,4,83,11,41,6,9,0,Busy
Sunday,7,26,9,8,7,24,1,Busy
Sunday,7,15,42,8,4,17,1,Busy
Wednesday,3,85,21,26,8,31,0,Busy
Monday,1,39,12,37,6,27,0,Busy
Wednesday,3,85,17,7,2,16,0,Busy
Monday,1,44,34,12,5,2,0,Busy
Tuesday,2,111,3,8,9,13,0,Busy
Tuesday,2,124,38,44,3,29,0,Busy
Saturday,6,98,17,31,10,15,1,Busy
Monday,1,47,33,18,8,8,0,Busy
Monday,1,17,14,26,9,12,0,Busy
Tuesday,2,65,46,29,7,12,0,Busy
Wednesday,3,97,30,13,10,5,0,Busy
Saturday,6,18,26,11,7,30,1,Busy
Tuesday,2,60,11,40,2,1,0,Busy
Tuesday,2,20,22,9,6,21,0,Busy
Tuesday,2,112,17,6,7,26,0,Busy
Saturday,6,63,29,17,12,31,1,Busy
Tuesday,2,112,29,26,7,5,0,Busy
Sunday,7,108,9,33,5,15,1,Busy
Friday,5,42,0,12,11,4,0,Busy
Sunday,7,74,31,41,3,20,1,Busy
Sunday,7,46,45,41,8,21,1,Busy
Monday,1,23,46,44,8,15,0,Busy
Thursday,4,48,11,15,8,4,0,Busy
Saturday,6,63,10,33,5,21,1,Busy
Friday,5,19,20,28,6,17,0,Busy
Sunday,7,128,1,10,7,24,1,Busy
Saturday,6,31,35,22,9,3,1,Busy
Monday,1,60,22,13,8,29,0,Busy
Wednesday,3,88,22,40,6,15,0,Busy
Sunday,7,100,18,45,11,27,1,Busy
Monday,1,76,25,28,3,21,0,Busy
Saturday,6,22,24,7,12,31,1,Busy
Thursday,4,55,0,27,3,3,0,Busy
Saturday,6,127,3,43,6,18,1,Busy
Thursday,4,24,38,34,4,7,0,Busy
Thursday,4,54,12,31,6,30,0,Busy
Wednesday,3,128,9,25,4,13,0,Busy
Friday,5,74,36,20,9,23,0,Busy
Thursday,4,86,15,25,10,27,0,Busy
Wednesday,3,88,39,19,5,25,0,Busy
Wednesday,3,74,29,32,6,15,0,Busy
Saturday,6,46,5,42,6,25,1,Busy
Thursday,4,41,9,7,9,15,0,Busy
Wednesday,3,69,35,36,5,25,0,Busy
Saturday,6,42,20,21,2,12,1,Busy
Saturday,6,74,5,16,4,30,1,Busy
Sunday,7,28,22,30,2,13,1,Busy
Thursday,4,102,24,43,3,10,0,Busy
Saturday,6,109,30,6,4,16,1,Busy
Friday,5,30,47,41,8,5,0,Busy
Wednesday,3,116,7,28,1,18,0,Busy
Tuesday,2,29,8,6,4,26,0,Busy
Monday,1,86,31,43,5,23,0,Busy
Monday,1,47,25,38,3,7,0,Busy
Thursday,4,94,16,25,9,29,0,Busy
Monday,1,19,41,37,1,9,0,Busy
Monday,1,22,41,32,9,19,0,Busy
Monday,1,33,23,20,11,28,0,Busy
Monday,1,70,5,10,5,9,0,Busy
Wednesday,3,87,20,38,5,25,0,Busy
Monday,1,38,34,20,5,23,0,Busy
Saturday,6,56,36,22,5,21,1,Busy
Monday,1,129,11,44,2,28,0,Busy
Wednesday,3,122,22,24,1,25,0,Busy
Tuesday,2,81,19,16,8,23,0,Busy
Friday,5,47,38,13,4,1,0,Busy
Saturday,6,61,40,42,1,7,1,Busy
Sunday,7,117,1,16,1,1,1,Busy
Tuesday,2,51,37,10,12,13,0,Busy
Monday,1,106,4,12,11,14,0,Busy
Wednesday,3,117,8,24,5,25,0,Busy
Saturday,6,105,42,9,7,16,1,Busy
Thursday,4,130,35,39,10,20,0,Busy
Sunday,7,28,42,13,11,6,1,Busy
Friday,5,19,18,27,6,3,0,Busy
Saturday,6,115,36,42,7,23,1,Busy
Monday,1,48,38,11,8,29,0,Busy
Monday,1,24,43,13,8,8,0,Busy
Saturday,6,41,26,12,5,7,1,Busy
Thursday,4,67,45,23,4,7,0,Busy
Monday,1,36,11,10,10,31,0,Busy
Friday,5,115,6,14,9,9,0,Busy
Thursday,4,124,10,18,5,19,0,Busy
Thursday,4,67,33,32,11,3,0,Busy
Saturday,6,33,27,35,1,28,1,Busy
Saturday,6,60,3,13,8,13,1,Busy
Monday,1,92,24,36,10,31,0,Busy
Thursday,4,74,16,13,6,9,0,Busy
Sunday,7,62,45,9,12,18,1,Busy
Friday,5,21,26,41,3,11,0,Busy
Thursday,4,112,6,39,12,22,0,Busy
Saturday,6,122,20,10,1,28,1,Busy
Monday,1,18,15,13,9,19,0,Busy
Thursday,4,47,0,34,4,14,0,Busy
Sunday,7,83,39,23,6,26,1,Busy
Sunday,7,75,31,12,7,3,1,Busy
Monday,1,84,8,9,8,22,0,Busy
Thursday,4,71,17,36,6,16,0,Busy
Wednesday,3,67,35,30,11,23,0,Busy
Monday,1,61,4,28,8,1,0,Busy
Friday,5,69,9,42,9,30,0,Busy
Tuesday,2,62,33,43,8,9,0,Busy
Wednesday,3,89,25,9,11,16,0,Busy
Thursday,4,39,9,35,6,16,0,Busy
Tuesday,2,88,32,7,3,29,0,Busy
Friday,5,37,36,6,4,22,0,Busy
Monday,1,62,41,29,6,13,0,Busy
Wednesday,3,23,40,18,3,23,0,Busy
Thursday,4,75,11,35,2,10,0,Busy
Monday,1,82,36,11,7,4,0,Busy
Thursday,4,17,29,43,1,26,0,Busy
Saturday,6,82,16,35,10,15,1,Busy
Sunday,7,94,33,40,2,13,1,Busy
Thursday,4,89,43,23,10,13,0,Busy
Tuesday,2,117,37,34,11,22,0,Busy
Wednesday,3,108,17,34,5,11,0,Busy
Tuesday,2,54,6,33,4,19,0,Busy
Tuesday,2,125,17,35,1,17,0,Busy
Sunday,7,17,41,39,11,20,1,Busy
Friday,5,83,23,19,4,8,0,Busy
Sunday,7,17,7,37,9,25,1,Busy
Saturday,6,60,12,30,4,9,1,Busy
Monday,1,95,26,14,6,6,0,Busy
Tuesday,2,85,40,35,2,1,0,Busy
Monday,1,116,41,30,1,23,0,Busy
Saturday,6,67,46,10,9,3,1,Busy
Monday,1,81,41,22,7,18,0,Busy
Wednesday,3,38,27,40,3,16,0,Busy
Saturday,6,59,27,42,3,26,1,Busy
Saturday,6,74,12,26,4,16,1,Busy
Monday,1,40,34,15,11,21,0,Busy
Friday,5,44,15,31,11,18,0,Busy
Tuesday,2,96,8,38,10,18,0,Busy
Friday,5,87,11,40,12,23,0,Busy
Friday,5,47,36,20,1,20,0,Busy
Friday,5,65,21,12,12,2,0,Busy
Monday,1,76,12,25,10,3,0,Busy
Wednesday,3,88,20,14,12,7,0,Busy
Sunday,7,46,26,31,1,15,1,Busy
Monday,1,128,40,25,9,12,0,Busy
Friday,5,59,21,18,1,6,0,Busy
Sunday,7,71,9,14,3,27,1,Busy
Sunday,7,114,34,19,6,12,1,Busy
Sunday,7,86,34,17,3,27,1,Busy
Friday,5,129,27,33,1,20,0,Busy
Tuesday,2,78,9,44,6,28,0,Busy
Saturday,6,35,23,27,12,24,1,Busy
Thursday,4,126,2,13,7,21,0,Busy
Monday,1,72,1,23,6,27,0,Busy
Wednesday,3,55,20,23,9,28,0,Busy
Saturday,6,26,8,9,8,6,1,Busy
Saturday,6,69,38,25,7,9,1,Busy
Thursday,4,66,45,24,3,24,0,Busy
Sunday,7,69,47,16,6,19,1,Busy
Thursday,4,112,23,43,5,12,0,Busy
Tuesday,2,39,30,11,5,3,0,Busy
Tuesday,2,19,46,19,5,31,0,Busy
Thursday,4,61,11,40,7,28,0,Busy
Monday,1,97,3,32,2,14,0,Busy
Tuesday,2,18,12,36,11,22,0,Busy
Monday,1,100,0,26,10,17,0,Busy
Saturday,6,53,32,7,8,20,1,Busy
Wednesday,3,106,30,18,3,30,0,Busy
Monday,1,106,44,23,7,18,0,Busy
Sunday,7,30,30,20,2,6,1,Busy
Wednesday,3,55,12,34,3,9,0,Busy
Sunday,7,95,6,19,11,13,1,Busy
Tuesday,2,57,21,7,7,19,0,Busy
Monday,1,76,46,27,10,31,0,Busy
Thursday,4,92,13,22,2,17,0,Busy
Thursday,4,27,10,7,6,9,0,Busy
Thursday,4,73,2,30,2,10,0,Busy
Tuesday,2,37,17,31,1,24,0,Busy
Wednesday,3,117,24,22,1,18,0,Busy
Monday,1,118,41,11,6,20,0,Busy
Thursday,4,84,25,10,6,16,0,Busy
Wednesday,3,17,23,29,7,20,0,Busy
Sunday,7,66,18,11,5,22,1,Busy
Sunday,7,81,17,15,2,20,1,Busy
Wednesday,3,31,7,17,6,15,0,Busy
Monday,1,23,23,31,12,26,0,Busy
Monday,1,15,37,15,8,29,0,Busy
Saturday,6,108,18,42,7,30,1,Busy
Thursday,4,79,8,13,3,10,0,Busy
Monday,1,39,44,8,10,31,0,Busy
Saturday,6,16,10,18,9,24,1,Busy
Thursday,4,33,29,32,2,24,0,Busy
Tuesday,2,89,8,28,5,24,0,Busy
Sunday,7,22,41,45,1,29,1,Busy
Tuesday,2,16,28,18,10,4,0,Busy
Saturday,6,88,21,18,3,26,1,Busy
Friday,5,105,12,38,5,13,0,Busy
Wednesday,3,94,40,43,10,26,0,Busy
Sunday,7,19,14,6,11,27,1,Busy
Friday,5,86,26,28,8,12,0,Busy
Sunday,7,77,8,40,1,8,1,Busy
Saturday,6,42,28,20,5,28,1,Busy
Wednesday,3,93,12,42,5,18,0,Busy
Monday,1,24,19,45,10,24,0,Busy
Saturday,6,106,30,30,12,10,1,Busy
Sunday,7,35,0,18,7,17,1,Busy
Thursday,4,41,19,12,11,10,0,Busy
Tuesday,2,86,24,11,9,27,0,Busy
Monday,1,78,18,17,5,30,0,Busy
Tuesday,2,40,28,20,9,27,0,Busy
Wednesday,3,114,0,18,12,14,0,Busy
Tuesday,2,99,40,32,8,2,0,Busy
Sunday,7,79,19,10,1,22,1,Busy
Saturday,6,114,24,10,3,5,1,Busy
Saturday,6,41,2,32,12,17,1,Busy
Saturday,6,83,25,32,2,12,1,Busy
Saturday,6,39,22,19,9,24,1,Busy
Thursday,4,26,27,42,3,17,0,Busy
Monday,1,16,21,15,9,19,0,Busy
Saturday,6,87,19,7,7,9,1,Busy
Tuesday,2,73,29,22,9,6,0,Busy
Sunday,7,61,25,28,5,22,1,Busy
Thursday,4,67,0,38,2,10,0,Busy
Sunday,7,110,28,27,8,7,1,Busy
Friday,5,43,38,34,5,13,0,Busy
Saturday,6,33,16,18,10,8,1,Busy
Friday,5,37,20,16,4,1,0,Busy
Friday,5,103,13,16,7,1,0,Busy
Sunday,7,96,30,26,10,2,1,Busy
Tuesday,2,97,22,33,8,23,0,Busy
Saturday,6,126,7,7,10,8,1,Busy
Tuesday,2,101,38,33,5,31,0,Busy
Saturday,6,94,31,29,11,5,1,Busy
Wednesday,3,74,5,31,11,23,0,Busy
Tuesday,2,99,13,32,4,19,0,Busy
Saturday,6,42,7,44,11,19,1,Busy
Monday,1,45,17,9,1,23,0,Busy
Tuesday,2,20,15,13,8,9,0,Busy
Tuesday,2,33,1,45,1,10,0,Busy
Sunday,7,98,32,21,1,15,1,Busy
Sunday,7,90,47,44,1,8,1,Busy
Wednesday,3,123,29,41,9,21,0,Busy
Thursday,4,110,47,35,12,29,0,Busy
Wednesday,3,84,19,38,2,23,0,Busy
Monday,1,15,4,24,8,1,0,Busy
Thursday,4,57,41,12,3,10,0,Busy
Tuesday,2,90,45,12,7,26,0,Busy
Friday,5,43,20,15,1,27,0,Busy
Thursday,4,129,36,45,11,10,0,Busy
Saturday,6,59,29,42,12,17,1,Busy
Monday,1,59,30,33,4,18,0,Busy
Thursday,4,75,23,42,3,3,0,Busy
Sunday,7,108,32,32,8,28,1,Busy
Saturday,6,83,4,37,2,5,1,Busy
Tuesday,2,78,10,32,1,17,0,Busy
Thursday,4,33,45,16,3,10,0,Busy
Monday,1,24,38,12,4,25,0,Busy
Sunday,7,22,0,7,12,25,1,Busy
Friday,5,111,45,9,9,30,0,Busy
Sunday,7,72,35,34,1,1,1,Busy
Friday,5,50,35,31,10,7,0,Busy
Thursday,4,115,41,14,8,25,0,Busy
Thursday,4,97,25,11,4,28,0,Busy
Thursday,4,49,12,28,5,26,0,Busy
Tuesday,2,23,36,31,6,28,0,Busy
Thursday,4,31,33,35,8,25,0,Busy
Monday,1,79,25,28,2,14,0,Busy
Thursday,4,84,23,44,1,26,0,Busy
Wednesday,3,79,30,22,11,30,0,Busy
Monday,1,98,37,20,11,7,0,Busy
Wednesday,3,124,36,28,8,31,0,Busy
Sunday,7,16,8,22,12,4,1,Busy
Sunday,7,100,0,15,7,24,1,Busy
Tuesday,2,121,33,42,3,15,0,Busy
Tuesday,2,113,45,21,2,15,0,Busy
Wednesday,3,107,22,41,10,5,0,Busy
Saturday,6,16,17,27,7,2,1,Busy
Tuesday,2,126,15,40,11,1,0,Busy
Sunday,7,16,4,21,12,18,1,Busy
Friday,5,29,14,27,9,30,0,Busy
Tuesday,2,32,16,9,4,12,0,Busy
Wednesday,3,75,30,28,3,23,0,Busy
Thursday,4,112,6,17,3,10,0,Busy
Wednesday,3,42,6,41,11,16,0,Busy
Friday,5,61,2,6,9,30,0,Busy
Sunday,7,20,0,25,6,19,1,Busy
Thursday,4,71,27,10,7,21,0,Busy
Tuesday,2,36,14,13,1,24,0,Busy
Tuesday,2,38,8,24,10,4,0,Busy
Friday,5,48,14,8,1,27,0,Busy
Monday,1,21,22,28,9,5,0,Busy
Saturday,6,22,25,44,5,21,1,Busy
Wednesday,3,43,35,13,6,29,0,Busy
Wednesday,3,88,34,43,10,12,0,Busy
Sunday,7,85,24,16,9,18,1,Busy
Wednesday,3,67,5,15,6,22,0,Busy
Monday,1,30,34,26,10,10,0,Busy
Tuesday,2,46,15,34,6,21,0,Busy
Sunday,7,20,34,14,4,24,1,Busy
Friday,5,104,35,17,9,16,0,Busy
Thursday,4,42,31,8,9,22,0,Busy
Friday,5,108,26,6,4,29,0,Busy
Thursday,4,130,33,13,7,21,0,Busy
Tuesday,2,99,47,12,2,22,0,Busy
Friday,5,61,20,16,4,29,0,Busy
Saturday,6,58,21,10,3,26,1,Busy
Wednesday,3,62,23,20,9,21,0,Busy
Thursday,4,73,21,8,12,8,0,Busy
Monday,1,122,1,40,12,19,0,Busy
Thursday,4,96,35,27,5,19,0,Busy
Monday,1,33,46,44,9,12,0,Busy
Thursday,4,45,39,26,9,8,0,Busy
Friday,5,129,47,40,8,26,0,Busy
Tuesday,2,30,4,8,2,8,0,Busy
Saturday,6,84,37,9,4,30,1,Busy
Wednesday,3,74,18,24,1,11,0,Busy
Sunday,7,27,44,42,5,29,1,Busy
Wednesday,3,32,3,8,7,13,0,Busy
Monday,1,47,14,44,10,31,0,Busy
Tuesday,2,77,24,38,12,27,0,Busy
Wednesday,3,17,2,9,5,4,0,Busy
Tuesday,2,60,11,27,12,20,0,Busy
Sunday,7,39,45,34,10,23,1,Busy
Sunday,7,104,12,35,12,4,1,Busy
Thursday,4,53,9,42,4,21,0,Busy
Tuesday,2,22,36,32,3,15,0,Busy
Thursday,4,92,26,7,3,31,0,Busy
Friday,5,87,38,30,12,9,0,Busy
Friday,5,52,9,43,9,30,0,Busy
Saturday,6,52,30,30,11,19,1,Busy
Saturday,6,85,22,23,6,4,1,Busy
Wednesday,3,120,7,36,12,28,0,Busy
Monday,1,110,33,40,5,2,0,Busy
Monday,1,41,0,7,1,9,0,Busy
Friday,5,70,28,10,9,23,0,Busy
Saturday,6,53,22,7,2,26,1,Busy
Wednesday,3,41,43,6,8,24,0,Busy
Wednesday,3,29,17,8,11,2,0,Busy
Wednesday,3,80,10,10,5,4,0,Busy
Monday,1,27,4,36,5,16,0,Busy
Saturday,6,59,19,18,5,28,1,Busy
Thursday,4,47,6,24,7,7,0,Busy
Saturday,6,97,44,28,11,12,1,Busy
Wednesday,3,116,19,18,11,9,0,Busy
Saturday,6,56,23,36,9,24,1,Busy
Monday,1,48,14,24,5,9,0,Busy
Wednesday,3,45,11,44,10,12,0,Busy
Tuesday,2,38,7,45,10,25,0,Busy
Monday,1,89,33,15,11,28,0,Busy
Friday,5,30,19,44,9,16,0,Busy
Thursday,4,59,12,44,7,7,0,Busy
Friday,5,86,26,32,12,9,0,Busy
Sunday,7,29,8,38,1,15,1,Busy
Sunday,7,86,6,35,3,6,1,Busy
Monday,1,97,44,19,4,25,0,Busy
Thursday,4,39,30,42,8,25,0,Busy
Thursday,4,128,12,9,5,19,0,Busy
Tuesday,2,36,27,14,3,1,0,Busy
Thursday,4,76,26,43,5,19,0,Busy
Tuesday,2,71,47,6,6,7,0,Busy
Wednesday,3,65,38,41,4,27,0,Busy
Saturday,6,44,35,10,1,14,1,Busy
Saturday,6,116,5,39,4,30,1,Busy
Saturday,6,36,47,9,11,26,1,Busy
Thursday,4,30,6,9,4,21,0,Busy
Monday,1,84,8,20,7,18,0,Busy
Monday,1,60,13,41,11,28,0,Busy
Friday,5,85,5,8,2,18,0,Busy
Saturday,6,124,27,31,4,16,1,Busy
Friday,5,35,33,29,4,8,0,Busy
Thursday,4,30,35,30,10,20,0,Busy
Friday,5,55,16,6,5,27,0,Busy
Monday,1,128,40,29,7,18,0,Busy
Friday,5,15,37,7,12,30,0,Busy
Sunday,7,117,29,12,12,25,1,Busy
Friday,5,26,30,10,5,13,0,Busy
Sunday,7,57,20,31,9,11,1,Busy
Tuesday,2,69,28,20,5,17,0,Busy
Monday,1,87,17,22,1,9,0,Busy
Thursday,4,18,9,10,6,9,0,Busy
Friday,5,57,7,7,3,4,0,Busy
Friday,5,101,12,45,11,18,0,Busy
Friday,5,91,38,34,3,18,0,Busy
Monday,1,48,29,22,6,6,0,Busy
Monday,1,103,18,17,9,19,0,Busy
Friday,5,51,26,33,9,16,0,Busy
Monday,1,31,5,30,3,7,0,Busy
Saturday,6,60,28,11,1,21,1,Busy
Saturday,6,17,33,24,5,28,1,Busy
Sunday,7,87,19,6,8,21,1,Busy
Thursday,4,61,32,9,11,10,0,Busy
Friday,5,27,7,30,9,16,0,Busy
Sunday,7,113,46,16,2,27,1,Busy
Wednesday,3,16,39,38,5,11,0,Busy
Wednesday,3,94,33,31,11,9,0,Busy
Wednesday,3,127,15,11,3,9,0,Busy
Tuesday,2,30,4,27,11,29,0,Busy
Wednesday,3,48,30,43,10,26,0,Busy
Wednesday,3,57,18,28,10,19,0,Busy
Monday,1,27,18,24,9,5,0,Busy
Thursday,4,50,47,34,4,14,0,Busy
Friday,5,100,45,36,4,15,0,Busy
Saturday,6,113,37,41,8,13,1,Busy
Saturday,6,61,38,8,4,2,1,Busy
Friday,5,63,42,8,2,18,0,Busy
Tuesday,2,69,13,33,3,29,0,Busy
Sunday,7,87,32,37,2,20,1,Busy
Thursday,4,50,45,18,3,17,0,Busy
Sunday,7,119,15,36,11,20,1,Busy
Friday,5,116,36,33,2,11,0,Busy
Friday,5,120,42,37,4,29,0,Busy
Tuesday,2,125,26,36,9,13,0,Busy
Sunday,7,50,15,25,11,13,1,Busy
Thursday,4,51,2,22,11,10,0,Busy
Monday,1,108,1,27,6,27,0,Busy
Thursday,4,102,35,28,5,26,0,Busy
Tuesday,2,72,23,21,8,23,0,Busy
Wednesday,3,35,25,37,8,31,0,Busy
Wednesday,3,112,9,38,10,5,0,Busy
Tuesday,2,59,31,35,9,13,0,Busy
Saturday,6,54,0,6,11,12,1,Busy
Wednesday,3,89,14,26,5,4,0,Busy
Saturday,6,88,34,22,6,11,1,Busy
Thursday,4,119,19,16,3,17,0,Busy
Tuesday,2,16,16,43,9,13,0,Busy
Thursday,4,89,20,14,3,17,0,Busy
Monday,1,72,41,10,6,20,0,Busy
Monday,1,43,47,22,6,6,0,Busy
Thursday,4,21,24,33,5,26,0,Busy
Monday,1,22,23,7,12,12,0,Busy
Saturday,6,45,16,23,5,21,1,Busy
Friday,5,88,11,39,9,30,0,Busy
Saturday,6,48,29,38,4,9,1,Busy
Tuesday,2,51,47,26,2,1,0,Busy
Thursday,4,129,11,16,1,26,0,Busy
Sunday,7,91,40,42,10,2,1,Busy
Friday,5,75,35,36,3,11,0,Busy
Tuesday,2,24,5,16,4,5,0,Busy
Tuesday,2,75,9,39,2,8,0,Busy
Saturday,6,36,9,35,2,19,1,Busy
Sunday,7,53,21,27,11,13,1,Busy
Friday,5,58,23,26,6,24,0,Busy
Sunday,7,78,34,7,7,31,1,Busy
Wednesday,3,41,8,16,11,23,0,Busy
Thursday,4,44,14,42,7,14,0,Busy
Wednesday,3,37,7,32,10,26,0,Busy
Saturday,6,105,15,9,10,1,1,Busy
Wednesday,3,58,36,28,1,18,0,Busy
Sunday,7,100,33,36,8,21,1,Busy
Saturday,6,55,33,10,11,5,1,Busy
Thursday,4,124,2,31,7,7,0,Busy
Tuesday,2,51,38,11,12,27,0,Busy
Friday,5,114,27,32,2,25,0,Busy
Thursday,4,35,7,38,12,8,0,Busy
Wednesday,3,84,22,18,3,2,0,Busy
Tuesday,2,96,34,8,2,1,0,Busy
Saturday,6,21,38,9,1,7,1,Busy
Monday,1,64,14,30,9,26,0,Busy
Saturday,6,90,41,7,3,5,1,Busy
Monday,1,58,7,37,10,24,0,Busy
Thursday,4,101,22,15,12,8,0,Busy
Tuesday,2,66,37,22,8,16,0,Busy
Sunday,7,124,18,23,7,31,1,Busy
Friday,5,116,11,21,5,20,0,Busy
Friday,5,122,4,23,12,16,0,Busy
Monday,1,27,36,22,12,26,0,Busy
Saturday,6,28,26,22,2,26,1,Busy
Wednesday,3,119,31,22,5,18,0,Busy
Tuesday,2,60,35,28,9,13,0,Busy
Saturday,6,44,46,43,5,14,1,Busy
Sunday,7,45,17,7,12,4,1,Busy
Saturday,6,117,19,40,4,9,1,Busy
Sunday,7,35,41,19,9,11,1,Busy
Tuesday,2,18,34,8,7,26,0,Busy
Friday,5,110,8,12,10,7,0,Busy
Wednesday,3,46,15,22,10,12,0,Busy
Saturday,6,34,47,8,11,12,1,Busy
Friday,5,30,28,32,4,8,0,Busy
Saturday,6,103,30,28,12,17,1,Busy
Friday,5,95,17,11,2,25,0,Busy
Thursday,4,75,27,35,4,14,0,Busy
Sunday,7,20,23,28,10,9,1,Busy
Wednesday,3,84,24,40,8,24,0,Busy
Wednesday,3,57,2,44,10,5,0,Busy
Thursday,4,80,7,24,5,19,0,Busy
Monday,1,106,46,22,8,1,0,Busy
Saturday,6,64,45,10,4,9,1,Busy
Sunday,7,69,27,41,5,22,1,Busy
Sunday,7,49,28,16,8,28,1,Busy
Sunday,7,114,11,27,3,6,1,Busy
Thursday,4,56,16,39,7,28,0,Busy
Saturday,6,89,2,17,10,15,1,Busy
Saturday,6,101,38,25,4,16,1,Busy
Tuesday,2,59,39,31,9,20,0,Busy
Monday,1,68,47,41,2,14,0,Busy
Thursday,4,108,23,40,3,24,0,Busy
Sunday,7,30,40,9,2,27,1,Busy
Friday,5,108,12,24,4,22,0,Busy
Sunday,7,71,8,7,10,2,1,Busy
Saturday,6,90,39,22,2,5,1,Busy
Friday,5,21,15,16,1,13,0,Busy
Wednesday,3,95,30,43,7,20,0,Busy
Monday,1,80,35,13,5,23,0,Busy
Friday,5,82,27,6,5,20,0,Busy
Tuesday,2,69,38,42,7,5,0,Busy
Monday,1,59,41,15,2,28,0,Busy
Sunday,7,70,25,30,10,16,1,Busy
Wednesday,3,121,18,18,3,30,0,Busy
Tuesday,2,41,24,22,12,20,0,Busy
Monday,1,115,17,44,1,23,0,Busy
Wednesday,3,44,4,11,2,9,0,Busy
Thursday,4,34,42,21,9,22,0,Busy
Monday,1,90,31,28,5,16,0,Busy
Thursday,4,130,35,44,3,31,0,Busy
Friday,5,92,21,10,8,5,0,Busy
Thursday,4,107,17,39,9,15,0,Busy
Monday,1,104,17,44,8,29,0,Busy
Friday,5,55,3,27,1,20,0,Busy
Monday,1,100,10,38,2,21,0,Busy
Sunday,7,113,47,33,7,24,1,Busy
Thursday,4,15,38,9,7,21,0,Busy
Wednesday,3,90,38,32,5,11,0,Busy
Thursday,4,24,42,16,12,15,0,Busy
Thursday,4,97,3,25,8,25,0,Busy
Monday,1,15,7,23,5,30,0,Heavy
Thursday,4,94,0,36,12,15,0,Heavy
Monday,1,50,7,41,5,9,0,Heavy
Monday,1,67,9,7,10,17,0,Heavy
Monday,1,90,20,13,11,14,0,Heavy
Monday,1,56,7,28,6,27,0,Heavy
Sunday,7,104,21,15,11,13,1,Heavy
Saturday,6,114,41,26,11,12,1,Heavy
Saturday,6,84,35,28,4,16,1,Heavy
Wednesday,3,66,25,17,2,2,0,Heavy
Friday,5,79,25,11,12,9,0,Heavy
Tuesday,2,68,6,6,12,13,0,Heavy
Tuesday,2,64,29,7,3,8,0,Heavy
Monday,1,110,9,9,8,15,0,Heavy
Monday,1,124,1,9,2,14,0,Heavy
Friday,5,109,25,25,8,19,0,Heavy
Friday,5,71,30,43,12,9,0,Heavy
Monday,1,115,14,27,11,7,0,Heavy
Thursday,4,53,21,14,10,27,0,Heavy
Friday,5,87,26,24,4,29,0,Heavy
Saturday,6,98,26,44,5,14,1,Heavy
Tuesday,2,74,35,27,6,21,0,Heavy
Friday,5,87,11,16,8,19,0,Heavy
Monday,1,59,35,41,10,17,0,Heavy
Monday,1,37,25,11,9,12,0,Heavy
Saturday,6,71,25,30,1,28,1,Heavy
Friday,5,88,16,36,8,26,0,Heavy
Tuesday,2,37,17,10,12,6,0,Heavy
Sunday,7,85,34,35,5,15,1,Heavy
Monday,1,51,24,37,9,5,0,Heavy
Thursday,4,129,44,32,9,22,0,Heavy
Wednesday,3,53,8,19,12,14,0,Heavy
Monday,1,69,17,14,5,2,0,Heavy
Friday,5,36,6,45,9,2,0,Heavy
Friday,5,69,27,27,10,7,0,Heavy
Monday,1,126,47,13,9,12,0,Heavy
Wednesday,3,36,29,42,7,27,0,Heavy
Wednesday,3,87,15,43,1,25,0,Heavy
Monday,1,39,29,30,6,6,0,Heavy
Wednesday,3,85,2,23,11,9,0,Heavy
